9.86	-50.29758413
9.87	-51.73461974
9.88	-47.72631381
9.89	-53.85007911
9.90	-48.69426482
9.91	-50.49671056
9.92	-45.73191563
9.93	-47.12973327
9.94	-45.8909914
9.95	-57.3965913
9.96	-48.19690368
9.97	-55.24969551
9.98	-50.16758628
9.99	-49.43898709
10.00	-54.95125574
10.01	-49.51160134
10.02	-50.09024092
10.03	-51.59924187
10.04	-51.87707648
10.05	-55.51319407
10.06	-55.93056429
10.07	-50.47848853
10.08	-53.92330617
10.09	-56.52460325
10.10	-44.54313241
10.11	-52.08060301
10.12	-42.69009465
10.13	-43.78112118
10.14	-38.7647065
10.15	-43.37748972
10.16	-48.95500574
10.17	-48.76193666
10.18	-51.88476434
10.19	-55.370462
10.20	-54.39897251
10.21	-56.11729493
10.22	-60.99136377
10.23	-51.9088413
10.24	-51.14234058
10.25	-50.41418021
10.26	-49.37737572
10.27	-59.83314747
10.28	-59.35620268
10.29	-58.19979685
10.30	-55.9913934
10.31	-58.85368021
10.32	-51.47206477
10.33	-57.16044312
10.34	-54.0104479
10.35	-53.06725096
10.36	-53.8412206
10.37	-53.12428011
10.38	-53.49236185
10.39	-51.47335492
10.40	-51.99268069
10.41	-57.1143131
10.42	-54.92458389
10.43	-46.97597275
10.44	-54.57643786
10.45	-45.31479517
10.46	-52.36006429
10.47	-49.83188098
10.48	-54.77963074
10.49	-57.07637213
10.50	-48.91581644
10.51	-56.78822921
10.52	-53.24792973
10.53	-52.27920244
10.54	-56.6086195
10.55	-46.89044479
10.56	-50.74352605
10.57	-58.58516707
10.58	-47.15057266
10.59	-56.84985899
10.60	-48.12810445
10.61	-52.53854708
10.62	-53.8796869
10.63	-51.46579661
10.64	-63.72231859
10.65	-54.66628035
10.66	-53.63098566
10.67	-51.91413838
10.68	-57.46357122
10.69	-53.28345053
10.70	-57.7676164
10.71	-56.30302629
10.72	-64.30856764
10.73	-59.659201
10.74	-57.75167758
10.75	-56.82966037
10.76	-61.06337261
10.77	-50.79019957
10.78	-59.07794479
10.79	-60.56719766
10.80	-57.30922921
10.81	-53.95894025
10.82	-52.11078322
10.83	-48.30042041
10.84	-43.23735612
10.85	-48.10391969
10.86	-53.22164962
10.87	-52.41736472
10.88	-52.49538934
10.89	-53.92146797
10.90	-58.05982553
10.91	-56.5039577
10.92	-61.13471941
10.93	-59.91442663
10.94	-65.56880378
10.95	-59.89599689
10.96	-53.61129039
10.97	-56.83302294
10.98	-56.31064818
10.99	-51.08846248
11.00	-54.11985946
11.01	-56.10968929
11.02	-53.36129661
11.03	-56.07609536
11.04	-51.26784273
11.05	-52.32360397
11.06	-59.01589938
11.07	-55.15091635
11.08	-48.87946295
11.09	-47.30138528
11.10	-39.1759326
11.11	-42.0226293
11.12	-39.73934345
11.13	-42.24566874
11.14	-44.5989816
11.15	-47.70473781
11.16	-44.33782242
11.17	-36.24440511
11.18	-36.46136424
11.19	-37.10069264
11.20	-42.35405497
11.21	-39.18460229
11.22	-42.13385468
11.23	-37.4697935
11.24	-45.08680043
11.25	-39.14672251
11.26	-44.98768403
11.27	-49.84808963
11.28	-47.5713174
11.29	-54.89931788
11.30	-48.20672132
11.31	-54.22138647
11.32	-57.85137548
11.33	-54.96606955
11.34	-51.57499522
11.35	-38.87811711
11.36	-40.10599283
11.37	-41.60480067
11.38	-35.29307051
11.39	-40.48419861
11.40	-38.49261042
11.41	-36.74424618
11.42	-40.32179971
11.43	-40.53735373
11.44	-43.63520339
11.45	-34.04805354
11.46	-40.9747892
11.47	-39.889538
11.48	-42.10861138
11.49	-37.6111838
11.50	-39.18147682
11.51	-40.5231305
11.52	-40.16752844
11.53	-37.60127486
11.54	-42.60729828
11.55	-38.72187596
11.56	-37.70601769
11.57	-39.09692161
11.58	-38.15062859
11.59	-35.56471989
11.60	-35.65246152
11.61	-39.89074809
11.62	-39.15377175
11.63	-45.7311152
11.64	-43.05430999
11.65	-38.10464006
11.66	-38.10936066
11.67	-52.06444718
11.68	-48.39438193
11.69	-44.28730593
11.70	-42.5893217
11.71	-47.80468666
11.72	-48.04954565
11.73	-52.74179661
11.74	-42.34904685
11.75	-53.80326338
11.76	-43.29119216
11.77	-49.60066515
11.78	-52.50554971
11.79	-50.28341181
11.80	-45.73559082
11.81	-43.88627964
11.82	-45.51460468
11.83	-52.98045937
11.84	-48.31863313
11.85	-50.53895387
11.86	-42.13910707
11.87	-48.17955282
11.88	-43.39868666
11.89	-47.29809751
11.90	-46.17571152
11.91	-46.44070435
11.92	-50.64716396
11.93	-47.2905184
11.94	-46.85704971
11.95	-50.42384011
11.96	-48.07320339
11.97	-41.45158724
11.98	-51.27022036
11.99	-48.42824546
12.00	-52.395538
12.01	-47.77053298
12.02	-51.43134226
12.03	-54.37754685
12.04	-58.97928585
12.05	-59.10143666
12.06	-60.10951434
12.07	-59.10555234
12.08	-55.16899426
12.09	-61.98412954
12.10	-53.06518141
12.11	-60.88043858
12.12	-56.49051338
12.13	-51.45009489
12.14	-47.82307648
12.15	-57.44181716
12.16	-51.6100858
12.17	-56.94967017
12.18	-49.07042591
12.19	-52.48383772
12.20	-51.56688815
12.21	-50.18678466
12.22	-52.15943881
12.23	-54.39961257
12.24	-52.44802294
12.25	-51.40691515
12.26	-45.8959804
12.27	-41.57237118
12.28	-45.28180975
12.29	-41.53092639
12.30	-43.37540177
12.31	-46.0994001
12.32	-55.3955055
12.33	-47.28120148
12.34	-45.60401099
12.35	-50.25817495
12.36	-61.8382739
12.37	-50.27700072
12.38	-45.17062548
12.39	-51.68713289
12.40	-51.67956381
12.41	-51.83609943
12.42	-54.46675096
12.43	-48.30222849
12.44	-52.10545339
12.45	-46.50618141
12.46	-42.62321367
12.47	-46.27040966
12.48	-41.10157146
12.49	-39.7755239
12.50	-41.12388169
12.51	-40.8375196
12.52	-37.58916252
12.53	-37.88145196
12.54	-36.01494622
12.55	-32.84142997
12.56	-30.52752605
12.57	-30.4859032
12.58	-31.22095626
12.59	-31.70669049
12.60	-32.61073016
12.61	-31.89680903
12.62	-33.02157314
12.63	-34.29782887
12.64	-33.10554756
12.65	-38.09871391
12.66	-35.70607792
12.67	-35.54912715
12.68	-37.9843229
12.69	-35.2188989
12.70	-35.3141501
12.71	-40.40799498
12.72	-41.99062404
